# HI-Small_accounts.csv(IBM AMLworld)에서 추출한 은행 참조 — HI-Small 재생 전용(HI-Large는 같은 코드에 다른 이름). country는 "<Country> Bank #N" 형식에서만 추출
bank_id,name,country
348231,First Bank of Bridgeport,
348234,Savings Bank of Pittsburgh,
348238,First Bank of Detroit,
348240,First Bank of Denver,
348241,First Bank of Billings,
348242,Baltech Federal Bank,
348244,Acme Community Bank,
348245,National Bank of Harrisburg,
348246,Savings Bank of Indianapolis,
348248,First Bank of Portsmouth,
348250,National Bank of the South,
348251,First Bank of New Orleans,
348252,National Bank of Chicago,
348253,National Bank of Newbury,
348256,Savings Bank of Danbury,
348257,Bank of Dallas,
348258,Spruce Credit Union,
348260,First Bank of Miami,
348262,Plandor Thrift,
348263,Baltech Bank,
348264,First Bank of Watertown,
348265,Savings Bank of Albany,
348270,Savings Bank of Cleveland,
348272,Savings Bank of Arkadelphia,
348274,First Bank of Plattsburg,
348275,Savings Bank of Detroit,
348276,Flagstone Credit Union,
348277,First Bank of Hartford,
348278,Saudi Arabia Bank #73,Saudi Arabia
348279,Saudi Arabia Bank #46,Saudi Arabia
348281,Saudi Arabia Bank #66,Saudi Arabia
348282,Saudi Arabia Bank #429,Saudi Arabia
348283,Saudi Arabia Bank #408,Saudi Arabia
348284,Saudi Arabia Bank #380,Saudi Arabia
348286,Saudi Arabia Bank #433,Saudi Arabia
348287,Saudi Arabia Bank #386,Saudi Arabia
348288,Saudi Arabia Bank #391,Saudi Arabia
348290,Saudi Arabia Bank #101,Saudi Arabia
348293,Savings Bank of Arkadelphia,
348295,Willows Trust Bank,
348297,Bank of Philadelphia,
348298,Desert Thrift,
348300,Bank of Lincoln,
348305,Saudi Arabia Bank #77,Saudi Arabia
348310,Saudi Arabia Bank #63,Saudi Arabia
348311,Saudi Arabia Bank #52,Saudi Arabia
348317,Saudi Arabia Bank #67,Saudi Arabia
348320,Saudi Arabia Bank #47,Saudi Arabia
348324,Netherlands Bank #3860,Netherlands
348327,Spain Bank #4638,Spain
348328,France Bank #5926,France
348329,Spain Bank #3379,Spain
348331,Belgium Bank #5848,Belgium
348333,Slovakia Bank #3726,Slovakia
348334,Plateau Federal Bank,
348335,National Bank of Helena,
348336,National Bank of Chicago,
348337,Germany Bank #2615,Germany
348340,Belgium Bank #2616,Belgium
348343,Bank of Laramie,
348345,Finland Bank #2620,Finland
348346,Bank of Watertown,
348350,Ireland Bank #3362,Ireland
348351,Bank of New York,
348352,First Bank of Lincoln,
348353,France Bank #2621,France
348354,France Bank #2658,France
348356,Italy Bank #5390,Italy
348357,France Bank #5018,France
348358,Portugal Bank #5907,Portugal
348359,France Bank #5654,France
348363,Italy Bank #6165,Italy
348373,Spain Bank #5307,Spain
348382,Savings Bank of Hartford,
348384,National Bank of the Valley,
348386,Savings Bank of Phoenix,
348389,Golden Savings Bank,
348390,Belgium Bank #3072,Belgium
348391,Germany Bank #4777,Germany
348392,Luxembourg Bank #3658,Luxembourg
348394,Austria Bank #6075,Austria
348395,France Bank #6381,France
348399,France Bank #2624,France
348400,Spain Bank #3131,Spain
348401,Croatia Bank #2904,Croatia
348403,France Bank #6259,France
348408,Italy Bank #3316,Italy
348409,Savings Bank of Miami,
348413,Italy Bank #5892,Italy
348416,Netherlands Bank #2626,Netherlands
348422,National Bank of Montpelier,
348425,Saudi Arabia Bank #49,Saudi Arabia
348426,Saudi Arabia Bank #48,Saudi Arabia
348430,China Bank #1019,China
348435,China Bank #1113,China
348436,China Bank #905,China
348437,China Bank #809,China
348439,China Bank #1064,China
348442,China Bank #713,China
348444,China Bank #956,China
348446,China Bank #641,China
348447,China Bank #640,China
348448,China Bank #1149,China
348450,China Bank #980,China
348451,China Bank #1150,China
348456,National Bank of Columbus,
348458,Saudi Arabia Bank #57,Saudi Arabia
348461,Saudi Arabia Bank #378,Saudi Arabia
348464,Saudi Arabia Bank #454,Saudi Arabia
348465,Saudi Arabia Bank #60,Saudi Arabia
348466,National Bank of Arkadelphia,
348468,First Bank of Fort Wayne,
348470,Saudi Arabia Bank #51,Saudi Arabia
348472,Saudi Arabia Bank #53,Saudi Arabia
348473,Saudi Arabia Bank #54,Saudi Arabia
348477,Saudi Arabia Bank #55,Saudi Arabia
348478,Saudi Arabia Bank #377,Saudi Arabia
348480,Saudi Arabia Bank #417,Saudi Arabia
348481,Saudi Arabia Bank #74,Saudi Arabia
348482,Saudi Arabia Bank #56,Saudi Arabia
348483,Saudi Arabia Bank #465,Saudi Arabia
348484,Saudi Arabia Bank #404,Saudi Arabia
348487,Saudi Arabia Bank #137,Saudi Arabia
348491,Saudi Arabia Bank #70,Saudi Arabia
348492,Saudi Arabia Bank #58,Saudi Arabia
348494,Saudi Arabia Bank #381,Saudi Arabia
348498,Saudi Arabia Bank #407,Saudi Arabia
348501,Saudi Arabia Bank #59,Saudi Arabia
348502,Saudi Arabia Bank #443,Saudi Arabia
348503,First Bank of Miami,
348507,Saudi Arabia Bank #469,Saudi Arabia
348508,Saudi Arabia Bank #400,Saudi Arabia
348509,Saudi Arabia Bank #174,Saudi Arabia
348512,Saudi Arabia Bank #510,Saudi Arabia
348513,Saudi Arabia Bank #0,Saudi Arabia
348514,Saudi Arabia Bank #61,Saudi Arabia
348517,Saudi Arabia Bank #131,Saudi Arabia
348518,Saudi Arabia Bank #62,Saudi Arabia
348519,Saudi Arabia Bank #69,Saudi Arabia
348522,Saudi Arabia Bank #64,Saudi Arabia
348523,National Bank of Fort Wayne,
348526,China Bank #1062,China
348527,Saudi Arabia Bank #209,Saudi Arabia
348530,Saudi Arabia Bank #72,Saudi Arabia
348531,Saudi Arabia Bank #65,Saudi Arabia
348534,Saudi Arabia Bank #41,Saudi Arabia
348539,Saudi Arabia Bank #83,Saudi Arabia
348541,Saudi Arabia Bank #383,Saudi Arabia
348543,Saudi Arabia Bank #487,Saudi Arabia
348546,Saudi Arabia Bank #153,Saudi Arabia
348547,Saudi Arabia Bank #106,Saudi Arabia
348549,Saudi Arabia Bank #434,Saudi Arabia
348551,Netherlands Bank #2628,Netherlands
348552,Desert Bancorp,
348553,First Bank of Butte,
348554,Fieldstone Federal Bank,
348556,First Bank of the North,
348557,Saudi Arabia Bank #297,Saudi Arabia
348562,Saudi Arabia Bank #71,Saudi Arabia
348563,Saudi Arabia Bank #75,Saudi Arabia
348567,Saudi Arabia Bank #207,Saudi Arabia
348571,Saudi Arabia Bank #107,Saudi Arabia
348573,National Bank of Sacramento,
348575,Saudi Arabia Bank #78,Saudi Arabia
348578,Savings Bank of Augusta,
348579,Italy Bank #6066,Italy
348582,Italy Bank #3102,Italy
348584,Italy Bank #2629,Italy
348588,Saudi Arabia Bank #451,Saudi Arabia
348591,Saudi Arabia Bank #395,Saudi Arabia
348598,Oak Bank,
348601,City National Savings Bank,
348605,Saudi Arabia Bank #79,Saudi Arabia
348606,Saudi Arabia Bank #310,Saudi Arabia
348608,Saudi Arabia Bank #444,Saudi Arabia
348609,Saudi Arabia Bank #436,Saudi Arabia
348610,Saudi Arabia Bank #486,Saudi Arabia
348611,Saudi Arabia Bank #80,Saudi Arabia
348613,Saudi Arabia Bank #232,Saudi Arabia
348618,Saudi Arabia Bank #88,Saudi Arabia
348619,Saudi Arabia Bank #205,Saudi Arabia
348620,National Bank of Madison,
348621,Saudi Arabia Bank #3,Saudi Arabia
348622,Saudi Arabia Bank #82,Saudi Arabia
348624,Saudi Arabia Bank #382,Saudi Arabia
348625,Saudi Arabia Bank #340,Saudi Arabia
348627,Saudi Arabia Bank #308,Saudi Arabia
348632,Saudi Arabia Bank #103,Saudi Arabia
348633,Saudi Arabia Bank #99,Saudi Arabia
348635,Saudi Arabia Bank #119,Saudi Arabia
348636,Saudi Arabia Bank #89,Saudi Arabia
348637,Saudi Arabia Bank #87,Saudi Arabia
348639,Saudi Arabia Bank #420,Saudi Arabia
348640,Saudi Arabia Bank #143,Saudi Arabia
348642,Saudi Arabia Bank #116,Saudi Arabia
348644,Saudi Arabia Bank #115,Saudi Arabia
348647,National Bank of New York,
348650,Bank of Augusta,
348652,Flagstone Credit Union,
348654,Germany Bank #5777,Germany
348658,Savings Bank of Billings,
348660,Savings Bank of Helena,
348664,Capital Savings Bank,
348665,First Bank of Detroit,
348666,Plateau Cooperative Bank,
348667,Savings Bank of Bridgeport,
348668,Savings Bank of Hartford,
348671,National Bank of Huron,
348676,Flagstone Thrift,
348679,Bank of Laramie,
348680,First Bank of Harrisburg,
348683,The Pine Bank,
348686,Savings Bank of Phoenix,
348687,Sunrise Bancorp,
348688,Bank of Los Angeles,
348689,Germany Bank #3469,Germany
348690,Belgium Bank #4783,Belgium
348693,Spain Bank #5901,Spain
348694,Plandor Community Bank,
348697,Germany Bank #5458,Germany
348700,Oak Thrift,
348701,Fieldstone Community Bank,
348702,Spruce Bank,
348704,National Bank of Newbury,
348709,Baltech Trust Bank,
348710,Capital Trust Bank,
348713,Bank of Columbus,
348714,National Bank of Miami,
348715,Bank of Lincoln,
348717,First Bank of Butte,
348719,Spruce Credit Union,
348720,Capital Community Bank,
348723,First Bank of Augusta,
348724,First Bank of Seattle,
348726,Bank of Hartford,
348730,Savings Bank of Newbury,
348732,Greece Bank #2633,Greece
348741,Italy Bank #6206,Italy
348742,Spain Bank #5949,Spain
348744,Spain Bank #5326,Spain
348746,Germany Bank #3188,Germany
348747,Germany Bank #4309,Germany
348748,Germany Bank #4109,Germany
348749,Germany Bank #5311,Germany
348751,Austria Bank #6205,Austria
348752,Germany Bank #2783,Germany
348753,France Bank #2634,France
348757,Ireland Bank #3848,Ireland
348758,Oasis Savings Bank,
348759,Dawn Bank,
348760,First Bank of Cleveland,
348761,Savings Bank of the North,
348762,Regents Trust Bank,
348765,France Bank #5963,France
348766,Italy Bank #5656,Italy
348767,France Bank #3185,France
348772,Finland Bank #6332,Finland
348773,Belgium Bank #5595,Belgium
348775,Italy Bank #2638,Italy
348776,France Bank #2866,France
348780,Italy Bank #3073,Italy
348781,Ireland Bank #5713,Ireland
348782,Spain Bank #6350,Spain
348784,Italy Bank #2642,Italy
348787,Bank of Seattle,
348790,Saudi Arabia Bank #285,Saudi Arabia
348791,Saudi Arabia Bank #144,Saudi Arabia
348792,Saudi Arabia Bank #421,Saudi Arabia
348794,Saudi Arabia Bank #84,Saudi Arabia
348795,Saudi Arabia Bank #85,Saudi Arabia
348796,Saudi Arabia Bank #118,Saudi Arabia
348797,Saudi Arabia Bank #489,Saudi Arabia
348799,Saudi Arabia Bank #184,Saudi Arabia
348800,Saudi Arabia Bank #445,Saudi Arabia
348801,Saudi Arabia Bank #211,Saudi Arabia
348802,Saudi Arabia Bank #86,Saudi Arabia
348804,Saudi Arabia Bank #374,Saudi Arabia
348805,Saudi Arabia Bank #416,Saudi Arabia
348806,First Bank of Lacrosse,
348808,National Bank of Augusta,
348809,Saudi Arabia Bank #357,Saudi Arabia
348810,Saudi Arabia Bank #411,Saudi Arabia
348811,Saudi Arabia Bank #331,Saudi Arabia
348813,Saudi Arabia Bank #151,Saudi Arabia
348815,Saudi Arabia Bank #477,Saudi Arabia
348816,Savings Bank of Sacramento,
348818,Saudi Arabia Bank #93,Saudi Arabia
348819,Saudi Arabia Bank #549,Saudi Arabia
348822,Saudi Arabia Bank #114,Saudi Arabia
348823,Saudi Arabia Bank #90,Saudi Arabia
348824,Saudi Arabia Bank #409,Saudi Arabia
348825,Saudi Arabia Bank #423,Saudi Arabia
348826,Saudi Arabia Bank #91,Saudi Arabia
348827,Saudi Arabia Bank #98,Saudi Arabia
348828,Saudi Arabia Bank #92,Saudi Arabia
348832,Savings Bank of Billings,
348833,National Bank of Laramie,
348835,Bank of Topeka,
348838,Bank of Portsmouth,
348839,Saudi Arabia Bank #479,Saudi Arabia
348842,Saudi Arabia Bank #42,Saudi Arabia
348843,Saudi Arabia Bank #127,Saudi Arabia
348844,Saudi Arabia Bank #330,Saudi Arabia
348845,Saudi Arabia Bank #97,Saudi Arabia
348846,Saudi Arabia Bank #265,Saudi Arabia
348847,Saudi Arabia Bank #94,Saudi Arabia
348851,Saudi Arabia Bank #369,Saudi Arabia
348852,Saudi Arabia Bank #361,Saudi Arabia
348854,Saudi Arabia Bank #95,Saudi Arabia
348856,Saudi Arabia Bank #96,Saudi Arabia
348859,Saudi Arabia Bank #129,Saudi Arabia
348861,China Bank #818,China
348864,Saudi Arabia Bank #520,Saudi Arabia
348865,Saudi Arabia Bank #466,Saudi Arabia
348866,Saudi Arabia Bank #384,Saudi Arabia
348869,Saudi Arabia Bank #100,Saudi Arabia
348871,Saudi Arabia Bank #422,Saudi Arabia
348872,Saudi Arabia Bank #139,Saudi Arabia
348874,Saudi Arabia Bank #120,Saudi Arabia
348875,Saudi Arabia Bank #166,Saudi Arabia
348877,Saudi Arabia Bank #102,Saudi Arabia
348881,Saudi Arabia Bank #435,Saudi Arabia
348883,Saudi Arabia Bank #492,Saudi Arabia
348885,Saudi Arabia Bank #104,Saudi Arabia
348886,Saudi Arabia Bank #105,Saudi Arabia
348888,Saudi Arabia Bank #316,Saudi Arabia
348890,Saudi Arabia Bank #124,Saudi Arabia
348894,Saudi Arabia Bank #488,Saudi Arabia
348896,Sea Savings Bank,
348897,Bank of the Valley,
348898,Sea Cooperative Bank,
348899,Saudi Arabia Bank #508,Saudi Arabia
348900,Saudi Arabia Bank #158,Saudi Arabia
348902,Saudi Arabia Bank #493,Saudi Arabia
348903,Flagstone Thrift,
348905,City National Cooperative Bank,
348907,Golden Federal Bank,
348908,Golden Credit Union,
348911,Saudi Arabia Bank #108,Saudi Arabia
348914,Saudi Arabia Bank #397,Saudi Arabia
348916,Saudi Arabia Bank #130,Saudi Arabia
348917,Saudi Arabia Bank #109,Saudi Arabia
348918,Saudi Arabia Bank #110,Saudi Arabia
348919,Saudi Arabia Bank #140,Saudi Arabia
348920,Saudi Arabia Bank #314,Saudi Arabia
348921,Saudi Arabia Bank #122,Saudi Arabia
348922,Saudi Arabia Bank #388,Saudi Arabia
348924,Saudi Arabia Bank #160,Saudi Arabia
348928,Saudi Arabia Bank #379,Saudi Arabia
348929,Savings Bank of the Valley,
348930,National Bank of Danbury,
348931,France Bank #3293,France
348934,Regents Trust Bank,
348938,First Bank of Detroit,
348940,Regents Federal Bank,
348945,Savings Bank of Hartford,
348946,First Bank of Billings,
348948,Savings Bank of Newport,
348950,Saudi Arabia Bank #497,Saudi Arabia
348951,Saudi Arabia Bank #113,Saudi Arabia
348952,Saudi Arabia Bank #112,Saudi Arabia
348953,Saudi Arabia Bank #460,Saudi Arabia
348954,Saudi Arabia Bank #478,Saudi Arabia
348955,First Bank of Augusta,
348960,Saudi Arabia Bank #111,Saudi Arabia
348962,Germany Bank #2682,Germany
348965,Saudi Arabia Bank #446,Saudi Arabia
348967,Saudi Arabia Bank #162,Saudi Arabia
348968,Saudi Arabia Bank #238,Saudi Arabia
348970,First Bank of Hartford,
348971,Saudi Arabia Bank #319,Saudi Arabia
348973,Saudi Arabia Bank #117,Saudi Arabia
348974,Saudi Arabia Bank #406,Saudi Arabia
348975,China Bank #675,China
348976,The Pine Thrift,
348977,National Bank of Phoenix,
348978,Brownstone Federal Bank,
348979,Willows Federal Bank,
348980,First Bank of Portland,
348981,China Bank #642,China
348982,China Bank #761,China
348984,Saudi Arabia Bank #126,Saudi Arabia
348985,Saudi Arabia Bank #128,Saudi Arabia
348987,Saudi Arabia Bank #189,Saudi Arabia
348988,Saudi Arabia Bank #255,Saudi Arabia
348992,Saudi Arabia Bank #181,Saudi Arabia
348994,Saudi Arabia Bank #396,Saudi Arabia
348997,Saudi Arabia Bank #410,Saudi Arabia
349000,Saudi Arabia Bank #123,Saudi Arabia
349001,Saudi Arabia Bank #31,Saudi Arabia
349003,Saudi Arabia Bank #121,Saudi Arabia
349006,Saudi Arabia Bank #177,Saudi Arabia
349016,Arbor Thrift,
349022,Savings Bank of Hartford,
349023,Bank of Phoenix,
349026,National Bank of the East,
349027,Bank of Harrisburg,
349032,Saudi Arabia Bank #352,Saudi Arabia
349036,Saudi Arabia Bank #125,Saudi Arabia
349037,Saudi Arabia Bank #389,Saudi Arabia
349038,Saudi Arabia Bank #496,Saudi Arabia
349039,Saudi Arabia Bank #511,Saudi Arabia
349044,Saudi Arabia Bank #437,Saudi Arabia
349045,Saudi Arabia Bank #173,Saudi Arabia
349048,Saudi Arabia Bank #512,Saudi Arabia
349050,Saudi Arabia Bank #315,Saudi Arabia
349051,Saudi Arabia Bank #134,Saudi Arabia
349055,Saudi Arabia Bank #474,Saudi Arabia
349056,Saudi Arabia Bank #294,Saudi Arabia
349057,Saudi Arabia Bank #456,Saudi Arabia
349058,Saudi Arabia Bank #156,Saudi Arabia
349059,Saudi Arabia Bank #448,Saudi Arabia
349060,Saudi Arabia Bank #468,Saudi Arabia
349061,Saudi Arabia Bank #138,Saudi Arabia
349062,Saudi Arabia Bank #132,Saudi Arabia
349063,Saudi Arabia Bank #157,Saudi Arabia
349064,Savings Bank of Omaha,
349066,Saudi Arabia Bank #133,Saudi Arabia
349067,Saudi Arabia Bank #367,Saudi Arabia
349069,Saudi Arabia Bank #135,Saudi Arabia
349070,Saudi Arabia Bank #347,Saudi Arabia
349071,Saudi Arabia Bank #172,Saudi Arabia
349075,Saudi Arabia Bank #419,Saudi Arabia
349076,Saudi Arabia Bank #136,Saudi Arabia
349080,Saudi Arabia Bank #351,Saudi Arabia
349081,Saudi Arabia Bank #149,Saudi Arabia
349082,Saudi Arabia Bank #159,Saudi Arabia
349085,Saudi Arabia Bank #394,Saudi Arabia
349089,Saudi Arabia Bank #186,Saudi Arabia
349091,Saudi Arabia Bank #155,Saudi Arabia
349097,Saudi Arabia Bank #141,Saudi Arabia
349100,Saudi Arabia Bank #194,Saudi Arabia
349101,Saudi Arabia Bank #145,Saudi Arabia
349102,Saudi Arabia Bank #146,Saudi Arabia
349104,Saudi Arabia Bank #199,Saudi Arabia
349105,Saudi Arabia Bank #530,Saudi Arabia
349107,Saudi Arabia Bank #457,Saudi Arabia
349108,National Bank of Madison,
349109,Saudi Arabia Bank #142,Saudi Arabia
349115,Heath Community Bank,
349118,Italy Bank #2647,Italy
349119,Greece Bank #2648,Greece
349123,France Bank #4640,France
349124,Saudi Arabia Bank #413,Saudi Arabia
349125,Saudi Arabia Bank #147,Saudi Arabia
349126,Saudi Arabia Bank #148,Saudi Arabia
349128,Saudi Arabia Bank #150,Saudi Arabia
349129,Saudi Arabia Bank #502,Saudi Arabia
349133,Saudi Arabia Bank #154,Saudi Arabia
349135,Saudi Arabia Bank #515,Saudi Arabia
349136,Saudi Arabia Bank #152,Saudi Arabia
349139,Saudi Arabia Bank #242,Saudi Arabia
349142,Germany Bank #3727,Germany
349143,Spain Bank #6225,Spain
349146,Germany Bank #2983,Germany
349149,Germany Bank #5808,Germany
349151,Italy Bank #5809,Italy
349152,First Bank of Harrisburg,
349153,Germany Bank #2879,Germany
349156,Savings Bank of New York,
349157,National Bank of Laramie,
349159,Saudi Arabia Bank #343,Saudi Arabia
349161,Saudi Arabia Bank #362,Saudi Arabia
349163,Saudi Arabia Bank #167,Saudi Arabia
349166,Saudi Arabia Bank #471,Saudi Arabia
349168,Saudi Arabia Bank #299,Saudi Arabia
349173,Saudi Arabia Bank #326,Saudi Arabia
349174,Saudi Arabia Bank #193,Saudi Arabia
349177,Saudi Arabia Bank #426,Saudi Arabia
349178,Saudi Arabia Bank #215,Saudi Arabia
349185,France Bank #5891,France
349186,Sea Thrift,
349188,The Pine Cooperative Bank,
349190,Regents Federal Bank,
349191,First Bank of Bridgeport,
349194,Saudi Arabia Bank #514,Saudi Arabia
349195,Saudi Arabia Bank #398,Saudi Arabia
349199,Saudi Arabia Bank #505,Saudi Arabia
349200,Saudi Arabia Bank #459,Saudi Arabia
349204,Saudi Arabia Bank #178,Saudi Arabia
